text,label,trend,Time,Name,Quote,Before,After,rel_change
sumatec cloudaron kretam kuchai mphb sern kou t7 tomypak,1,flat,2018-01-15T13:00:33+08:00,KRETAM,1996,0.62,0.625,0.008064516129032265
prg formalises collaboration with jiangsu provincial construction,1,flat,2017-10-26T15:54:23+08:00,PRG,7168,1.0,1.0,0.0
ablegroup ann joo bina puri borneo oil bursa cme digistar fajarbaru fgv fintec hubline johan kanger milux orion ixl niche capital peterlabs public bank puncak niaga scgm sern kou taliworks united plantations xox ygl zelan,2,uptrend,2020-07-09T14:16:55+08:00,ORION,79,0.07,0.075,0.07142857142857129
double cover tech mania amid global chip shortage cash rich companies on bursa,0,downtrend,2021-01-23T09:05:08+08:00,CIHLDG,2828,1.98,1.84,-0.07070707070707066
rhb bank ammb seek trading halt pending material announcement,1,flat,2017-08-21T21:00:25+08:00,AMBANK,1015,4.7,4.7,0.0
censof gunung ta win texchem daya materials dnex luxchem oversea revenue salcon supermax c80 warrants techfast and tfp solutions,2,uptrend,2020-07-10T13:46:26+08:00,CENSOF,5195,0.115,0.13,0.13043478260869565
vitrox may climb higher rhb retail research,1,flat,2018-05-21T08:45:15+08:00,VITROX,97,5.98,6.0,0.003344481605351099
bumi armada posts loss making 1q after booking rm314 4m worth of impairments,1,flat,2020-05-29T15:37:59+08:00,ARMADA,5210,0.22,0.21,-0.0454545454545455
kuantan flour mills auditors issue qualified opinion,0,downtrend,2018-02-05T18:06:22+08:00,KFM,8303,0.097398,0.087323,-0.10344154910778457
uoa development subsidiary subscribes for new uoa reit units worth rm53m,1,flat,2020-12-22T22:17:56+08:00,UOADEV,5200,1.71,1.7,-0.005847953216374275
pharmaniaga scomi energy services scomi group rohas tecnic marine general mudajaya kelington reach energy atta global and prestariang,1,flat,2020-01-21T23:59:06+08:00,MUDAJYA,5085,0.525,0.535,0.019047619047619063
iqgroup sasbadi t7global astino cme dataprep harnlen jetson kps media mhc mpcorp thplant,1,flat,2020-09-03T13:32:26+08:00,SASBADI,5252,0.145,0.15,0.03448275862068969
airasia x slips into red with rm43 3m net loss in 3q,1,flat,2017-11-23T18:37:32+08:00,AIRASIA,5099,3.21,3.16,-0.015576323987538885
affin bank reclassifies final dividend for fy19 cuts payout to five sen per share,1,flat,2020-04-27T19:36:44+08:00,AFFIN,5185,1.53,1.53,0.0
shangri la litrak kim loong panasonic oriental sunway reit ireka kumpulan powernet pecca sapura energy ql resources myeg and ambank,1,flat,2020-06-30T00:49:20+08:00,QL,7084,6.333333,6.4,0.010526368975072161
uzma plans rm1 bil sukuk programme,1,flat,2018-07-27T18:26:50+08:00,UZMA,7250,1.08,1.09,0.009259259259259267
tnb iconic worldwide airasia kub datasonic kpj bhic muar ban lee at systemization serba dinamik and euro holdings,1,flat,2020-06-11T00:00:41+08:00,AIRASIA,5099,1.02,0.99,-0.029411764705882377
pharmaniaga selldown could run further in short term analysts,1,flat,2020-02-24T08:41:52+08:00,PHARMA,7081,1.9,1.83,-0.036842105263157815
nylex gets nod to double ethanol production capacity,1,flat,2020-09-07T19:08:33+08:00,NYLEX,4944,0.658536,0.64878,-0.014814679835270945
ikhmas jaya ireka lpi capital pavilion reit vitrox choo bee atlan holdings ppb group nexgram tatt giap airasia x and poh huat,1,flat,2018-04-27T00:08:22+08:00,VITROX,97,5.09,5.21,0.02357563850687625
cgs cimb research raises target price for kossan to rm5 21,1,flat,2019-11-22T07:59:45+08:00,CIMB,1023,5.38,5.37,-0.0018587360594795144
ihh healthcare jaks resources star media group bintai kinden and digi com,1,flat,2018-07-13T23:02:55+08:00,STAR,6084,1.1,1.12,0.018181818181818195
datasonic active up 5 82 on landing rm270 71m government contract,1,flat,2018-04-16T09:37:27+08:00,DSONIC,5216,0.485,0.505,0.041237113402061897
steady premium growth higher margins seen for lpi capital,1,flat,2018-01-12T10:26:07+08:00,LPI,8621,16.333332,16.566666,0.014285756268225175
rhb bank 4q net profit up 9 8 proposes 18 5 sen dividend,1,flat,2020-02-27T14:12:47+08:00,RHBBANK,1066,5.56,5.61,0.008992805755395811
cimb research raises target price for fgv to rm2 12,1,flat,2018-02-26T08:56:46+08:00,CIMB,1023,7.19,7.2,0.0013908205841446156
ioi corp s 1h earnings broadly in line with expectations say hlib cimb,1,flat,2018-02-26T11:43:59+08:00,CIMB,1023,7.2,7.2,0.0
ta win to buy 51 stake in rod and wire products manufacturer,0,downtrend,2020-07-09T23:58:09+08:00,TAWIN,7097,0.15,0.13,-0.13333333333333328
igb shares hit all time high,1,flat,2019-12-03T16:53:29+08:00,IGBB,5606,3.255337,3.374435,0.03658545950849333
stock with momentum dutaland,1,flat,2017-10-10T10:23:46+08:00,DUTALND,3948,0.65,0.65,0.0
green packet confirms it s in talks with mytv for supply deal,1,flat,2018-01-18T19:00:41+08:00,GPACKET,82,0.555,0.555,0.0
genting malaysia shutting down operations including casino from tomorrow till mar 31 in line with govt restriction movement order,1,flat,2020-03-17T14:25:18+08:00,GENTING,3182,3.3,3.23,-0.021212121212121165
kejuruteraan asastera targets rm250m order book by year end,0,downtrend,2017-11-17T11:26:49+08:00,KAB,193,0.131605,0.119641,-0.09090840013677294
acoustech bcorp pos malaysia karyon kimlun mah sing myeg ranhill suria capital tatt giap and vivocom,2,uptrend,2017-12-28T23:13:53+08:00,RANHILL,5272,0.577557,0.660066,0.14285862694071763
uem sunrise sees stronger 3q profit on better savings land disposal,1,flat,2019-11-26T16:19:00+08:00,UEMS,5148,0.74,0.73,-0.013513513513513526
cabnet bags rm12m subcontract work for new klcc skyscraper,1,flat,2020-03-03T19:38:25+08:00,CABNET,191,0.19,0.195,0.026315789473684233
ekovest upgraded to hold at uob kay hian,1,flat,2017-11-29T09:50:31+08:00,EKOVEST,8877,0.955,0.955,0.0
airasia sime darby plantation muar ban lee cymao nationwide express focus dynamics group segi minetech wintoni silver ridge holdings and pdz holdings,2,uptrend,2020-07-09T00:04:10+08:00,AIRASIA,5099,0.705,0.75,0.06382978723404262
mlabs btm resources rce cap techfast solution group mclean global oriental chin hin minetech,1,flat,2019-11-15T13:42:51+08:00,TECFAST,84,0.45,0.465,0.03333333333333336
media prima axiata uoa ta ann lii hen airasia ajinomoto sunsuria wce sime darby property genting and mbm resources,0,downtrend,2018-05-25T00:25:30+08:00,SUNSURIA,3743,1.1,1.03,-0.06363636363636369
daya materials econpile ppb group yfg lotte chemical hsl ahb holdings btoto datasonic and hai o,1,flat,2017-09-20T23:16:13+08:00,DSONIC,5216,0.605,0.61,0.008264462809917363
sime darby property enhances employee benefits,1,flat,2018-01-26T17:44:24+08:00,SIMEPROP,5288,1.58,1.58,0.0
drb hicom posts lower 4q loss back in black for full year,1,flat,2018-05-31T21:50:53+08:00,DRBHCOM,1619,1.74,1.78,0.022988505747126457
ranhill gets indonesian city s approval to build and operate water treatment plant,1,flat,2020-07-28T22:24:00+08:00,RANHILL,5272,0.935643,0.945544,0.010582027546831482
rex industry plans rights issue with bonus to raise rm20 8m,1,flat,2018-02-14T22:32:36+08:00,REX,9946,0.3955,0.399,0.0088495575221239
umw ioi properties ijm corp scgm mercury industries and ire tex,0,downtrend,2018-03-14T00:11:13+08:00,UMW,4588,6.49,5.9,-0.09090909090909088
china to be next target market for genting malaysia,1,flat,2018-02-09T10:11:06+08:00,GENTING,3182,8.89,8.78,-0.012373453318335344
press metal ytl sime darby plantations lead fall in klci,1,flat,2018-03-07T11:22:37+08:00,YTL,4677,1.354839,1.354839,0.0
fgv s p setia gd express daibochi sunway construction damansara realty malaysian bulk carriers and misc,1,flat,2018-05-14T23:26:05+08:00,SPSETIA,8664,2.93,3.0,0.023890784982935096
sapura energy kumpulan perangsang selangor opcom ivory thriven,1,flat,2018-05-15T13:58:10+08:00,KPS,5843,1.522857,1.448571,-0.048780679998187526
fy18 volume expected to grow for petronas dagangan,1,flat,2018-05-22T11:16:39+08:00,PETDAG,5681,26.200001,26.0,-0.007633625662838727
kenanga ib research starts coverage on spritzer target price rm2 20,2,uptrend,2017-09-21T08:43:39+08:00,SPRITZER,7103,2.14,2.33,0.08878504672897193
supermax spent rm110m on share buy backs this month,1,flat,2020-09-29T23:02:47+08:00,SUPERMX,7106,8.305436,8.236958,-0.008244961492689933
kejuruteraan asastera gets bukit raja land as debt settlement,1,flat,2019-07-11T21:33:15+08:00,KAB,193,0.083748,0.083748,0.0
airasia posts 9 passenger growth in 4q on the back of 11 capacity expansion,1,flat,2020-01-29T20:05:34+08:00,AIRASIA,5099,1.48,1.44,-0.027027027027027053
axis reit sees slight drop in property income to pay 2 1 sen dpu,1,flat,2020-05-20T21:44:19+08:00,AXREIT,5106,1.95,1.98,0.0153846153846154
kpower mfcb gcb mmag pansar prolexus,1,flat,2019-10-03T13:19:11+08:00,PANSAR,8419,0.605,0.58,-0.04132231404958681
lkl secures uganda contract,2,uptrend,2018-07-30T13:21:44+08:00,LKL,182,0.135,0.145,0.07407407407407393
rhb raises earnings projections target price to rm3 for rubberex,2,uptrend,2020-11-05T10:11:47+08:00,RUBEREX,7803,2.31,2.53,0.09523809523809512
pentamaster s 3q net profit falls 30 on lower revenue,1,flat,2020-11-06T18:42:05+08:00,PENTA,7160,5.2,5.2,0.0
cimb ib research raises target price for public bank to rm23 80,1,flat,2018-05-03T08:34:17+08:00,CIMB,1023,7.04,7.0,-0.005681818181818187
lukewarm reception to salcon s glove venture,0,downtrend,2020-11-13T11:44:38+08:00,SALCON,8567,0.405,0.335,-0.17283950617283952
jmr conglomeration sees 4 7 stake crossed off market,0,downtrend,2019-06-17T22:48:26+08:00,JMR,7043,1.14,1.06,-0.0701754385964911
magni tech yinson revenue mmc corp poh kong pecca kumpulan powernet paramount,1,flat,2019-06-21T14:22:13+08:00,PARAMON,1724,1.6,1.592857,-0.004464375000000076
ea technique appoints ex bank muamalat ceo as chairman,1,flat,2020-02-17T20:13:45+08:00,EAH,154,0.01,0.01,0.0
stock with momentum lee swee kiat group,1,flat,2018-07-05T11:26:12+08:00,LEESK,8079,0.96,0.93,-0.031249999999999913
m3tech big bintai duopharma grand flo hwgb lebtech pharmaniaga rev asia solution wmg,2,uptrend,2020-08-25T14:42:00+08:00,LEBTECH,9628,1.2,1.3,0.08333333333333341
hubline in talks to provide services to large o g player,2,uptrend,2017-10-20T10:06:39+08:00,HUBLINE,7013,0.17,0.19,0.11764705882352934
willowglen icon green packet comfort gloves kimlun mahb fitters scgm,1,flat,2018-06-22T22:32:24+08:00,WILLOW,8,0.51,0.53,0.03921568627450984
malaysia records eighth consecutive month of deflation sept cpi down 1 4,1,flat,2020-10-21T12:00:00+08:00,CIHLDG,2828,1.63,1.65,0.012269938650306761
lay hong at a lower low says alliancedbs research,1,flat,2018-08-07T05:40:03+08:00,LAYHONG,9385,0.715,0.73,0.020979020979020997
bsl banks on ems venture green business for better fy18,1,flat,2017-09-05T09:22:17+08:00,BSLCORP,7221,0.515,0.5,-0.029126213592233035
good earnings visibility for gabungan aqrs order book prospects good,1,flat,2018-01-18T10:54:12+08:00,GBGAQRS,5226,1.90196,1.911764,0.005154682538013378
mrcb dutch lady maybank kim hin joo leong hup apm mynews at systematization ijm cypark ijm plantations and alliance bank,1,flat,2020-06-27T01:10:50+08:00,MYNEWS,5275,0.685,0.7,0.021897810218977957
petronas chemicals mrcb magnum media prima kenanga star media sunway bat berjaya assets and hengyuan,1,flat,2018-05-22T00:09:07+08:00,PCHEM,5183,8.7,8.43,-0.031034482758620644
ffb growth expected to continue for ijm plantations,1,flat,2018-07-04T10:46:18+08:00,IJMPLNT,2216,2.25,2.25,0.0
stock with momentum dgb asia,1,flat,2018-07-19T10:44:49+08:00,DGB,152,0.869999,0.899999,0.034482798256089985
airasia expected to face near term tough operating environment kenanga research,1,flat,2020-01-06T08:40:18+08:00,AIRASIA,5099,1.69,1.68,-0.0059171597633136145
bland dialog serba dinamik careplus ekovest and mrcb,0,downtrend,2020-06-12T23:27:01+08:00,SERBADK,5279,1.76,1.66,-0.05681818181818187
prestariang explains why it took the government to court,1,flat,2019-06-03T16:00:00+08:00,PRESBHD,5204,0.37,0.355,-0.04054054054054058
gas malaysia axis reit perak corp kelington group zecon ijm corp ecs ict dksh mqreit and airasia,1,flat,2018-08-09T00:23:32+08:00,ECS,5162,1.01,1.0,-0.00990099009900991
telekom malaysia jumps among bursa top gainers,1,flat,2018-06-07T09:33:22+08:00,TM,4863,3.79,3.94,0.039577836411609474
advancecon arb axis reit cypark gas malaysia gunung capital ioi corp majuperak and mui,1,flat,2019-12-24T23:09:08+08:00,ADVCON,5281,0.385,0.39,0.012987012987012998
airasia to mahb focus on klia2 problems instead of klia klia2 integration plan,1,flat,2019-08-01T16:54:19+08:00,AIRASIA,5099,1.96,1.94,-0.01020408163265307
ql resources 3q net profit up 3 2,1,flat,2018-02-26T21:10:50+08:00,QL,7084,3.3,3.286666,-0.0040406060606060475
cuscapi inks mous to provide f b retail and mall management solutions in laos and pakistan,1,flat,2019-11-22T20:36:08+08:00,CUSCAPI,51,0.17,0.17,0.0
top glove could touch rm77 60 per share in bull scenario citi,1,flat,2020-08-13T14:00:50+08:00,TOPGLOV,7113,8.4,8.333333,-0.007936547619047702
star media down 78 from the peak will mca take it private,1,flat,2019-12-28T09:50:00+08:00,STAR,6084,0.5,0.485,-0.030000000000000027
censof says erwin selvarajah is now a substantial shareholder,1,flat,2018-06-12T15:51:42+08:00,CENSOF,5195,0.175,0.175,0.0
reach energy says new exploration well in kazakhstan a good success,1,flat,2019-11-27T23:30:10+08:00,REACH,5256,0.185,0.19,0.027027027027027053
at systematization yi lai heitech latitude tree msm magni tech mudajaya and gets global,1,flat,2020-09-09T00:44:15+08:00,MSM,5202,0.52,0.515,-0.009615384615384623
iris corp puncak niaga unimech analabs dufu,1,flat,2018-08-03T13:13:53+08:00,UNIMECH,7091,1.0,0.99,-0.010000000000000009
rhb research upgrades genting to buy,1,flat,2017-10-05T12:27:55+08:00,GENTING,3182,9.53,9.61,0.008394543546694656
mitrajaya active up 1 82 on winning construction jobs worth rm377 45m,1,flat,2017-09-08T09:47:26+08:00,MITRA,9571,1.084124,1.07453,-0.008849541196394603
petronas dagangan shares advance most this year,1,flat,2018-07-25T12:21:57+08:00,PETDAG,5681,26.299999,26.84,0.020532358195146705
umw holdings divests taiwan pipe trading unit for nt 20m,1,flat,2017-12-29T21:31:46+08:00,UMW,4588,5.2,5.09,-0.021153846153846214
off market deal 10 7 ablegroup stake crossed off market conditional mgo triggered,1,flat,2017-09-18T23:20:10+08:00,ABLEGRP,7086,0.135,0.13,-0.03703703703703707
yong tai s encore melaka poised to be a success,1,flat,2018-01-10T10:53:30+08:00,YONGTAI,7066,1.67,1.67,0.0
boustead plantations back in the black in 2q thanks to disposal gain,1,flat,2019-08-22T20:45:07+08:00,BPLANT,5254,0.67,0.685,0.022388059701492557
sime darby plantation s outlook seen as positive,1,flat,2018-01-02T10:50:23+08:00,SIMEPLT,5285,5.57,5.49,-0.014362657091561952
unisem closes fy19 in the red after second straight quarterly loss,1,flat,2020-02-26T19:42:41+08:00,UNISEM,5005,2.21,2.11,-0.04524886877828058
foundpac group may trend higher says rhb retail research,1,flat,2019-12-11T08:03:50+08:00,FPGROUP,5277,0.685,0.69,0.007299270072992544
appasia bcb berjaya food eita resources ge shen harbour link integrated logistics jaycorp malayan flour mills optimax pineapple resources rexit sapura industrial tmc life sciences tiong nam yoong onn and xian leng,1,flat,2021-01-20T14:04:48+08:00,XIANLNG,7121,0.945,0.91,-0.03703703703703695
at systematization connectcounty kelington kim loong kretam mmc malaysia smelting nationwide express ornapaper pjbumi spring art latitude tree,2,uptrend,2020-11-11T13:31:56+08:00,PJBUMI,7163,0.26,0.3,0.15384615384615377
berjaya land fulfils all conditions in icelandair hotels stake buy deal,1,flat,2020-02-26T12:31:16+08:00,BJLAND,4219,0.165,0.165,0.0
vertice falls as much as 8 82 on denying involvement in penang mega project,0,downtrend,2018-01-17T11:01:55+08:00,VERTICE,7240,0.845,0.78,-0.07692307692307686
ecoworld asks for more time to consider proposed merger with uem sunrise,1,flat,2020-10-30T14:14:56+08:00,UEMS,5148,0.375,0.37,-0.013333333333333345
carlsberg heineken kpj healthcare greatech and sime darby plantation,1,flat,2021-02-19T01:37:30+08:00,KPJ,5878,0.98,1.0,0.02040816326530614
hartalega does not foresee sharp earnings fall after fy22,0,downtrend,2020-09-16T10:00:00+08:00,HARTA,5168,14.86,14.1,-0.05114401076716015
stock with momentum nova msc bhd,1,flat,2017-12-20T10:58:57+08:00,NOVAMSC,26,0.115,0.12,0.04347826086956513
boustead plantations appoints umno politicians to board,1,flat,2020-09-01T19:39:29+08:00,BPLANT,5254,0.42,0.415,-0.011904761904761916
covid 19 malaysia s daily infections rise above 3 000 again with over 1 000 cases from perak workplace,0,downtrend,2021-02-21T18:02:47+08:00,PRKCORP,8346,0.36,0.335,-0.06944444444444435
hwang capital aax 7 eleven genting genm yong tai ammb hlfg hong leong bank matrix concepts wct and ppb,1,flat,2017-08-25T00:29:40+08:00,HLBANK,5819,15.5,15.46,-0.0025806451612902675
cgs cimb airasia x equity value will remain below zero even with debt restructuring,1,flat,2020-10-09T12:29:13+08:00,CIMB,1023,3.11,3.16,0.016077170418006517
jag ornapaper ta win grand flo saudee,1,flat,2017-08-17T13:08:07+08:00,SAUDEE,5157,0.48,0.485,0.010416666666666676
pavilion reit mmc corp fsbm mahb aax airasia digi eupe,2,uptrend,2020-10-22T23:59:00+08:00,FSBM,9377,0.1,0.11,0.09999999999999995
mudajaya cloudaron airasia al salam reit fgv ivory properties and wintoni group,1,flat,2017-10-03T23:29:31+08:00,AIRASIA,5099,3.45,3.44,-0.002898550724637748
th heavy dgb hock heng grand hoover leweko supermax triplc,1,flat,2017-11-20T13:26:42+08:00,TRIPLC,5622,2.41,2.38,-0.01244813278008309
dialog reports 44 jump in 1q net profit,1,flat,2019-11-11T19:50:51+08:00,DIALOG,7277,3.43,3.47,0.011661807580174937
gets mqreit ablegroup focus lumber mega sun tfp toyo ink,0,downtrend,2020-08-17T13:43:32+08:00,TOYOINK,7173,0.865,0.785,-0.09248554913294793
glomac plans one for 10 bonus issue,1,flat,2017-08-03T10:21:55+08:00,GLOMAC,5020,0.6,0.60909,0.015150000000000071
tasco s 3q net profit doubles to rm11 6m,1,flat,2021-01-27T18:58:41+08:00,TASCO,5140,4.06,4.11,0.012315270935960767
fgv jiankun international pecca kossan alliance bank ranhill uoa development uoa reit mitrajaya tan chong motor and fintec,0,downtrend,2020-12-22T23:40:54+08:00,JIANKUN,8923,0.685,0.57,-0.16788321167883224
metronic global bags rm50m job from mrt corp,2,uptrend,2018-03-29T13:54:38+08:00,MTRONIC,43,0.144375,0.1575,0.0909090909090909
unisem asia media microlink reach energy sanbumi,1,flat,2018-09-13T13:16:44+08:00,UNISEM,5005,3.11,3.1,-0.0032154340836012176
bjcorp bplant daibochi dgb igb corp jcbnext,1,flat,2017-11-22T13:18:53+08:00,DAIBOCI,8125,2.2,2.22,0.009090909090909097
marco polo marine gets nod to proceed with s 50 mil note restructuring,1,flat,2017-11-15T19:12:59+08:00,MARCO,3514,0.145,0.145,0.0
bonia taking a breather says alliancedbs research,1,flat,2017-10-06T06:06:38+08:00,BONIA,9288,2.425925,2.5,0.030534744478910154
s p setia to focus on enhancing value of i p land in 2018,1,flat,2017-11-16T16:14:40+08:00,SPSETIA,8664,3.311764,3.448131,0.0411765451886064
green packet sees 4 05 stake traded off market,1,flat,2019-10-17T21:15:01+08:00,GPACKET,82,0.75,0.745,-0.006666666666666672
glomac manulife affin holdings csl tiong nam logistics e o eversendai zecon rhb and ql resources,1,flat,2017-11-27T23:55:10+08:00,MANULFE,1058,3.29,3.25,-0.012158054711246211
homeritz focus minda smtrack tune protect,1,flat,2019-07-09T13:54:25+08:00,TUNEPRO,5230,0.725,0.745,0.027586206896551748
prestariang has likely completed its correction phase says rhb retail research,1,flat,2020-07-06T08:16:17+08:00,PRESBHD,5204,0.391464,0.395719,0.010869454151595062
nexgram in rm118m partnership with central spine road sub contractor,1,flat,2020-08-17T20:20:55+08:00,NEXGRAM,96,0.06,0.06,0.0
dnex inta bina cypark prestariang mahb suncon lpi fgv,1,flat,2020-09-30T23:38:56+08:00,INTA,192,0.355,0.35,-0.014084507042253534
malakoff explores renewable energy projects in pahang,2,uptrend,2018-01-08T13:56:57+08:00,MALAKOF,5264,0.955,1.02,0.06806282722513095
stock with momentum encorp bhd,1,flat,2018-05-15T11:35:15+08:00,ENCORP,6076,0.74,0.74,0.0
market shrugs off surprise resignation of pos malaysia ceo,1,flat,2018-01-08T17:00:00+08:00,POS,4634,5.35,5.35,0.0
perak transit pecca msc press metal texchem bursa appasia star media dolphin and vizione,2,uptrend,2020-08-07T23:05:38+08:00,PRKCORP,8346,0.16,0.18,0.12499999999999993
stock with momentum ewein bhd,1,flat,2018-07-18T11:06:25+08:00,EWEIN,7249,0.752941,0.748235,-0.006250157714880699
maxis mrcb cmmt bursa marine general gadang holdings hua yang priceworth international pantech and willowglen,1,flat,2017-10-25T23:24:30+08:00,M&G,5078,0.235,0.245,0.04255319148936174
cpi seen rising 2 in 2020 after 2019 s estimated 0 9 hike,1,flat,2019-10-11T16:03:00+08:00,CIHLDG,2828,1.4,1.42,0.0142857142857143
menang corp unaware of investigations into its property development unit,1,flat,2017-08-15T18:00:36+08:00,MENANG,1694,0.463888,0.469444,0.011977028938019413
stock with momentum eden inc bhd,1,flat,2018-07-31T11:25:24+08:00,EDEN,7471,0.345,0.335,-0.02898550724637668
success in lao cai due to genting founder s foresight,1,flat,2017-09-19T15:00:00+08:00,CIHLDG,2828,2.27,2.27,0.0
cimb offers lower financing rates for hybrid cars gbi residential properties,1,flat,2018-09-14T11:24:46+08:00,CIMB,1023,6.1,6.23,0.021311475409836196
klci rebounds 0 53 in line with regional rally public bank umw and mahb lift,1,flat,2020-01-09T09:12:51+08:00,PBBANK,1295,3.948,3.912,-0.009118541033434659
sime darby property mitsui malaysia and mitsubishi estate to develop bandar bukit raja industrial gateway,1,flat,2019-11-13T18:00:32+08:00,SIMEPROP,5288,0.84,0.83,-0.011904761904761916
phase one of sunway penang medical centre set for completion by 4q20,1,flat,2018-09-07T16:56:29+08:00,SUNWAY,5211,1.529261,1.529261,0.0
cimb 2q net profit up on year at rm1 98b 1h net profit at rm3 29b,1,flat,2018-08-29T14:47:41+08:00,CIMB,1023,6.08,6.09,0.0016447368421052282
supermax spends rm53 92 mil in first share buyback of 2021,2,uptrend,2021-01-22T20:02:45+08:00,SUPERMX,7106,6.53,7.0,0.0719754977029096
theta edge says pursuing projects mulls cash call,0,downtrend,2017-11-02T10:11:57+08:00,THETA,9075,0.64,0.59,-0.07812500000000007
twenty three per cent of johan holdings shares crossed off market,1,flat,2017-12-12T10:20:49+08:00,JOHAN,3441,0.295,0.305,0.0338983050847458
sapura energy kumpulan perangsang selangor opcom ivory thriven,0,downtrend,2018-05-15T13:58:10+08:00,OPCOM,35,1.05,0.95,-0.09523809523809532
positive earnings outlook seen for ytl hospitality reit,1,flat,2018-03-13T10:17:42+08:00,YTL,4677,1.393548,1.412903,0.013889008487687551
strong aluminium prices lift press metal 4q profit declares 1 25 sen dividend,2,uptrend,2021-02-24T21:20:28+08:00,PMETAL,8869,8.95,9.66,0.07932960893854758
media prima reports 2q net loss of rm132 91m on mni impairment,0,downtrend,2017-08-14T17:29:54+08:00,MEDIA,4502,0.745,0.695,-0.0671140939597316
bina darulaman msm central global dnex eco world international hua yang,1,flat,2021-03-10T13:47:51+08:00,EWINT,5283,0.51,0.52,0.01960784313725492
serba dinamik sees positive outlook with digitalisation,1,flat,2018-08-28T10:38:00+08:00,SERBADK,5279,1.885714,1.857142,-0.015151820477548462
eversendai umw holdings scientex ann joo bina puri titijaya land sapura energy muhibbah engineering and advancecon,1,flat,2018-03-22T23:46:01+08:00,BPURI,5932,0.279499,0.275199,-0.01538467042815885
ireka f n hock seng lee boustead plantations klccp gadang handal hua yang zhulian econpile salcon p a resources and uoa reit,1,flat,2018-01-24T23:45:38+08:00,HUAYANG,5062,0.625,0.605,-0.03200000000000003
unchanged tariffs under tpa seen as a positive for petronas gas,1,flat,2018-01-17T10:16:01+08:00,PETGAS,6033,18.360001,17.940001,-0.02287581574750468
vizione active gains 3 33 on bagging rm400m construction job,1,flat,2017-10-09T11:04:58+08:00,VIZIONE,7070,1.050001,1.050001,0.0
skp resources extending uptrend at full throttle says rhb retail research,2,uptrend,2020-12-03T07:40:23+08:00,SKPRES,7155,2.11,2.24,0.0616113744075831
bonia rises 3 54 on firmer 4q earnings,1,flat,2017-09-05T09:54:38+08:00,BONIA,9288,2.166666,2.24074,0.034188010519387836
ql resources boilermech fgv pharmaniaga i stone spring art ho wah genting handal energy atta global mtd acpi mulpha mahb airasia gas malaysia,1,flat,2021-01-12T23:40:00+08:00,QL,7084,6.0,6.01,0.0016666666666666312
media prima genting malaysia sumatec ivory properties hengyuan petron mudajaya heng huat atta global cycle carriage bintang,2,uptrend,2019-11-02T00:43:33+08:00,ATTA,7099,0.38,0.42,0.1052631578947368
hartalega seen to achieve higher sales volume margin in fy19,1,flat,2018-02-08T10:29:29+08:00,HARTA,5168,5.75,5.59,-0.027826086956521764
kanger cabnet privasia rev mesiniaga meridian cab leweko,0,downtrend,2020-06-25T14:24:54+08:00,CABNET,191,0.26,0.225,-0.13461538461538464
bertam alliance appoints nwp director liu shenghui as its acting md,0,downtrend,2019-11-23T00:26:02+08:00,NWP,5025,0.095,0.09,-0.05263157894736847
sime darby bhd builds up war chest to buy hospitals car sellers,1,flat,2019-11-15T09:52:22+08:00,SIME,4197,2.33,2.36,0.01287553648068661
poh kong s 2q profit jumps on higher gold prices,1,flat,2020-03-17T20:26:51+08:00,POHKONG,5080,0.35,0.34,-0.02857142857142844
lay hong may rebound higher says rhb retail research,1,flat,2020-04-22T08:16:17+08:00,LAYHONG,9385,0.37,0.37,0.0
asia bioenergy sells entire stake in t7 global for rm3 65m,1,flat,2017-09-21T20:33:09+08:00,T7GLOBAL,7228,0.395,0.395,0.0
hong leong bank fgv ql resources elsoft research mms ventures bonia affin bank ijm corp lafarge malaysia karex and watta,1,flat,2018-08-28T23:18:37+08:00,LAFMSIA,3794,3.1,3.09,-0.003225806451612978
yinson cimb lpi capital sime darby country view uem sunrise tnb mahb dnex mce and harn len,1,flat,2018-03-28T00:03:09+08:00,YINSON,7293,3.78,3.76,-0.005291005291005296
minda global plans 10 to 1 share consolidation,0,downtrend,2020-02-14T21:17:21+08:00,MINDA,5166,0.055,0.05,-0.09090909090909087
keppel land to acquire develop 2 residential sites in ho chi minh city for s 407 mil,1,flat,2017-12-18T23:03:25+08:00,CIHLDG,2828,2.34,2.29,-0.02136752136752129
ytl ammb astro bumped out of fbm klci,1,flat,2018-06-01T08:44:17+08:00,AMBANK,1015,3.52,3.61,0.025568181818181778
genting plantations pays 9 5 sen after 4q net profit jumps fourfold,1,flat,2020-02-26T22:09:00+08:00,GENTING,3182,5.18,5.16,-0.003861003861003779
hap seng consolidated sells tawau land for rm27mil,1,flat,2019-06-13T19:27:54+08:00,HAPSENG,3034,9.77,9.92,0.015353121801432995
tropicana buys rm78 47m worth of top glove shares,1,flat,2020-12-03T20:24:12+08:00,TOPGLOV,7113,6.78,6.65,-0.019174041297935086
bjfood bertam careplus dayang fajarbaru kpower ock panasonic time wce wegmans and yinson,1,flat,2020-08-21T23:25:04+08:00,OCK,172,0.467307,0.462587,-0.010100426486228425
berjaya land exits long delayed vietnam financial centre project,1,flat,2018-06-05T09:42:05+08:00,BJCORP,3395,0.298076,0.298076,0.0
manulife us reit acquires two properties from sponsor for us 387 mil,1,flat,2018-04-13T18:05:01+08:00,MANULFE,1058,2.84,2.84,0.0
